ID,Date,Time,Symbol,Category,LTP,Change_Pct,Prev_High,Prev_Low
1166,2026-07-27,11:12,CARTRADE,GAINER,2897.2,9.06,2741.6,2635.6
1167,2026-07-27,11:12,CAPLIPOINT,GAINER,2627,6.48,2515.1,2451.4
1168,2026-07-27,11:12,ROUTE,LOSER,540.45,-4.94,609.9,562
1169,2026-07-27,11:12,MRPL,LOSER,164.55,-3.06,177.48,168.61
1170,2026-07-27,11:12,CHENNPETRO,LOSER,1170.5,-3.65,1281.9,1209
1171,2026-07-27,11:12,DBL,GAINER,440.75,4.88,433.75,381.55
1172,2026-07-27,11:12,PVRINOX,GAINER,1123.9,5.63,1070,1008.2
1173,2026-07-27,11:12,BANKINDIA,LOSER,139.68,-2.06,143.2,139.82
1174,2026-07-27,11:12,WABAG,LOSER,1958.2,-4.07,2067.2,2011
1175,2026-07-27,11:12,ECLERX,LOSER,1792.9,-3.69,1898.6,1811
1176,2026-07-27,11:12,GALLANTT,GAINER,547.25,5,549.9,513.1
1177,2026-07-27,11:12,PWL,LOSER,125.2,-2.23,132.6,124.81
1178,2026-07-27,11:12,WELCORP,LOSER,1606.1,0.58,1622.4,1566.2
1179,2026-07-27,11:12,BIRLACORPN,LOSER,922.5,-3.56,979,939
1180,2026-07-27,11:12,TBOTEK,GAINER,1511,5.74,1444.3,1400.1
1181,2026-07-27,11:12,AEGISLOG,LOSER,1313.7,-2.66,1360,1298.4
1182,2026-07-27,11:12,HATSUN,LOSER,871.75,-1.7,891.75,871.7
1183,2026-07-27,11:12,INOXINDIA,LOSER,1978.5,-1.27,2015,1968.1
1184,2026-07-27,11:12,BOROLTD,LOSER,232.68,0.15,237.49,226.37
1185,2026-07-27,11:12,GVPIL,LOSER,781,-2.46,808,772.1
1186,2026-07-27,11:15,CARTRADE,GAINER,2896.3,9.03,2741.6,2635.6
1187,2026-07-27,11:15,GALLANTT,GAINER,547.25,5,549.9,513.1
1188,2026-07-27,11:15,DALBHARAT,GAINER,1806.8,-0.22,1872.1,1780.8
1189,2026-07-27,11:15,ROSSARI,GAINER,511.9,4.51,497.75,487
1190,2026-07-27,11:15,POLYMED,LOSER,1671.1,0.43,1676,1611.1
1191,2026-07-27,11:15,ROUTE,LOSER,539.8,-5.06,609.9,562
1192,2026-07-27,11:15,MRPL,LOSER,164.72,-2.96,177.48,168.61
1193,2026-07-27,11:15,WABAG,LOSER,1954,-4.27,2067.2,2011
1194,2026-07-27,11:15,CHENNPETRO,LOSER,1172,-3.52,1281.9,1209
1195,2026-07-27,11:15,ECLERX,LOSER,1790,-3.84,1898.6,1811
1196,2026-07-27,11:15,BANKINDIA,LOSER,139.67,-2.07,143.2,139.82
1197,2026-07-27,11:15,WELCORP,LOSER,1605.1,0.51,1622.4,1566.2
1198,2026-07-27,11:15,PWL,LOSER,125.25,-2.19,132.6,124.81
1199,2026-07-27,11:15,BIRLACORPN,LOSER,923.65,-3.44,979,939
1200,2026-07-27,11:15,BOROLTD,LOSER,232.25,-0.04,237.49,226.37
1201,2026-07-27,11:15,DBL,GAINER,440.25,4.76,433.75,381.55
1202,2026-07-27,11:15,AEGISLOG,LOSER,1313.2,-2.7,1360,1298.4
1203,2026-07-27,11:15,CONCOR,GAINER,506.15,5.99,484.2,474.4
1204,2026-07-27,11:15,HATSUN,LOSER,871.6,-1.72,891.75,871.7
1205,2026-07-27,11:15,MTARTECH,LOSER,5574,-3.98,5887,5700
1206,2026-07-27,11:15,INOXINDIA,LOSER,1983.1,-1.04,2015,1968.1
1207,2026-07-27,11:15,PPLPHARMA,GAINER,191.7,5.75,182.32,178.24
1208,2026-07-27,11:15,PVRINOX,GAINER,1125.75,5.81,1070,1008.2
1209,2026-07-27,11:15,CAPLIPOINT,GAINER,2622,6.28,2515.1,2451.4
1210,2026-07-27,11:15,LATENTVIEW,GAINER,315.65,6.62,297,289.3
1211,2026-07-27,11:15,ZENTEC,GAINER,1704,-3.66,1792,1746
1212,2026-07-27,11:15,THYROCARE,GAINER,607.6,7.68,597.6,543
1213,2026-07-27,11:15,TBOTEK,GAINER,1511,5.74,1444.3,1400.1
1214,2026-07-27,11:18,PPLPHARMA,GAINER,191.4,5.59,182.32,178.24
1215,2026-07-27,11:18,TBOTEK,GAINER,1511.8,5.79,1444.3,1400.1
1216,2026-07-27,11:18,ZENTEC,GAINER,1704.5,-3.63,1792,1746
1217,2026-07-27,11:18,GALLANTT,GAINER,547.25,5,549.9,513.1
1218,2026-07-27,11:18,THYROCARE,GAINER,607,7.58,597.6,543
1219,2026-07-27,11:18,ROSSARI,GAINER,513.35,4.81,497.75,487
1220,2026-07-27,11:18,POLYMED,LOSER,1670,0.36,1676,1611.1
1221,2026-07-27,11:18,ACUTAAS,GAINER,3418,4.86,3457.1,3209
1222,2026-07-27,11:18,DBL,GAINER,439.75,4.64,433.75,381.55
1223,2026-07-27,11:18,CAPLIPOINT,GAINER,2624.6,6.38,2515.1,2451.4
1224,2026-07-27,11:18,ROUTE,LOSER,540,-5.02,609.9,562
1225,2026-07-27,11:18,MRPL,LOSER,164.59,-3.04,177.48,168.61
1226,2026-07-27,11:18,CONCOR,GAINER,505.6,5.87,484.2,474.4
1227,2026-07-27,11:18,WABAG,LOSER,1959.1,-4.02,2067.2,2011
1228,2026-07-27,11:18,CARTRADE,GAINER,2898,9.1,2741.6,2635.6
1229,2026-07-27,11:18,CHENNPETRO,LOSER,1172.8,-3.46,1281.9,1209
1230,2026-07-27,11:18,BANKINDIA,LOSER,139.69,-2.05,143.2,139.82
1231,2026-07-27,11:18,PVRINOX,GAINER,1129.2,6.13,1070,1008.2
1232,2026-07-27,11:18,WELCORP,LOSER,1605,0.51,1622.4,1566.2
1233,2026-07-27,11:18,PWL,LOSER,125.3,-2.15,132.6,124.81
1234,2026-07-27,11:18,BIRLACORPN,LOSER,922.85,-3.53,979,939
1235,2026-07-27,11:18,LATENTVIEW,GAINER,318.6,7.62,297,289.3
1236,2026-07-27,11:18,BOROLTD,LOSER,232.28,-0.03,237.49,226.37
1237,2026-07-27,11:18,AEGISLOG,LOSER,1315.3,-2.54,1360,1298.4
1238,2026-07-27,11:18,HATSUN,LOSER,872,-1.67,891.75,871.7
1239,2026-07-27,11:18,ECLERX,LOSER,1803.8,-3.1,1898.6,1811
1240,2026-07-27,11:18,MTARTECH,LOSER,5570,-4.05,5887,5700
1241,2026-07-27,11:18,INOXINDIA,LOSER,1983.5,-1.02,2015,1968.1
1242,2026-07-27,11:21,PVRINOX,GAINER,1127.75,6,1070,1008.2
1243,2026-07-27,11:21,GALLANTT,GAINER,547.25,5,549.9,513.1
1244,2026-07-27,11:21,ZENTEC,GAINER,1697,-4.05,1792,1746
1245,2026-07-27,11:21,CONCOR,GAINER,505.1,5.77,484.2,474.4
1246,2026-07-27,11:21,DALBHARAT,GAINER,1806,-0.27,1872.1,1780.8
1247,2026-07-27,11:21,TBOTEK,GAINER,1511.7,5.79,1444.3,1400.1
1248,2026-07-27,11:21,CAPLIPOINT,GAINER,2621.2,6.25,2515.1,2451.4
1249,2026-07-27,11:21,POLYMED,LOSER,1672.1,0.49,1676,1611.1
1250,2026-07-27,11:21,ROSSARI,GAINER,513,4.74,497.75,487
1251,2026-07-27,11:21,MRPL,LOSER,164.45,-3.12,177.48,168.61
1252,2026-07-27,11:21,LATENTVIEW,GAINER,320.8,8.36,297,289.3
1253,2026-07-27,11:21,CHENNPETRO,LOSER,1171.2,-3.59,1281.9,1209
1254,2026-07-27,11:21,ROUTE,LOSER,540,-5.02,609.9,562
1255,2026-07-27,11:21,WABAG,LOSER,1956.6,-4.14,2067.2,2011
1256,2026-07-27,11:21,DBL,GAINER,442.05,5.19,433.75,381.55
1257,2026-07-27,11:21,WELCORP,LOSER,1601.2,0.27,1622.4,1566.2
1258,2026-07-27,11:21,PPLPHARMA,GAINER,191.44,5.61,182.32,178.24
1259,2026-07-27,11:21,BANKINDIA,LOSER,139.5,-2.19,143.2,139.82
1260,2026-07-27,11:21,PWL,LOSER,125.22,-2.21,132.6,124.81
1261,2026-07-27,11:21,THYROCARE,GAINER,607.7,7.7,597.6,543
1262,2026-07-27,11:21,CARTRADE,GAINER,2904,9.32,2741.6,2635.6
1263,2026-07-27,11:21,BOROLTD,LOSER,231.55,-0.34,237.49,226.37
1264,2026-07-27,11:21,MTARTECH,LOSER,5546,-4.46,5887,5700
1265,2026-07-27,11:21,ECLERX,LOSER,1800,-3.3,1898.6,1811
1266,2026-07-27,11:21,HATSUN,LOSER,871.9,-1.69,891.75,871.7
1267,2026-07-27,11:21,BIRLACORPN,LOSER,924.75,-3.33,979,939
1268,2026-07-27,11:21,AEGISLOG,LOSER,1315,-2.56,1360,1298.4
1269,2026-07-27,11:21,THERMAX,LOSER,4429.5,-1.87,4573,4465.5
1270,2026-07-27,11:24,CARTRADE,GAINER,2900,9.17,2741.6,2635.6
1271,2026-07-27,11:24,PVRINOX,GAINER,1128.05,6.02,1070,1008.2
1272,2026-07-27,11:24,DBL,GAINER,441.3,5.01,433.75,381.55
1273,2026-07-27,11:24,LATENTVIEW,GAINER,318,7.41,297,289.3
1274,2026-07-27,11:24,CONCOR,GAINER,505,5.75,484.2,474.4
1275,2026-07-27,11:24,THYROCARE,GAINER,606.5,7.49,597.6,543
1276,2026-07-27,11:24,GALLANTT,GAINER,547.25,5,549.9,513.1
1277,2026-07-27,11:24,ZENTEC,GAINER,1701.6,-3.79,1792,1746
1278,2026-07-27,11:24,PPLPHARMA,GAINER,191.61,5.7,182.32,178.24
1279,2026-07-27,11:24,CAPLIPOINT,GAINER,2620,6.2,2515.1,2451.4
1280,2026-07-27,11:24,TBOTEK,GAINER,1508.9,5.59,1444.3,1400.1
1281,2026-07-27,11:24,REDINGTON,GAINER,272.55,5.21,263.65,255.7
1282,2026-07-27,11:24,DALBHARAT,GAINER,1807.1,-0.2,1872.1,1780.8
1283,2026-07-27,11:24,ROUTE,LOSER,540,-5.02,609.9,562
1284,2026-07-27,11:24,WABAG,LOSER,1956.6,-4.14,2067.2,2011
1285,2026-07-27,11:24,POLYMED,LOSER,1671.2,0.43,1676,1611.1
1286,2026-07-27,11:24,MRPL,LOSER,164.65,-3,177.48,168.61
1287,2026-07-27,11:24,ROSSARI,GAINER,513.2,4.78,497.75,487
1288,2026-07-27,11:24,CHENNPETRO,LOSER,1173.6,-3.39,1281.9,1209
1289,2026-07-27,11:24,BANKINDIA,LOSER,139.57,-2.14,143.2,139.82
1290,2026-07-27,11:24,WELCORP,LOSER,1603.3,0.4,1622.4,1566.2
1291,2026-07-27,11:24,PWL,LOSER,125.16,-2.26,132.6,124.81
1292,2026-07-27,11:24,BOROLTD,LOSER,231.84,-0.22,237.49,226.37
1293,2026-07-27,11:24,MTARTECH,LOSER,5555,-4.31,5887,5700
1294,2026-07-27,11:24,HATSUN,LOSER,871.85,-1.69,891.75,871.7
1295,2026-07-27,11:24,ECLERX,LOSER,1800,-3.3,1898.6,1811
1296,2026-07-27,11:24,BIRLACORPN,LOSER,924.25,-3.38,979,939
1297,2026-07-27,11:24,AEGISLOG,LOSER,1316.8,-2.43,1360,1298.4
1298,2026-07-27,11:24,THERMAX,LOSER,4431,-1.84,4573,4465.5
1299,2026-07-27,11:27,PVRINOX,GAINER,1128.2,6.04,1070,1008.2
1300,2026-07-27,11:27,GALLANTT,GAINER,547.25,5,549.9,513.1
1301,2026-07-27,11:27,LATENTVIEW,GAINER,317.15,7.13,297,289.3
1302,2026-07-27,11:27,DBL,GAINER,440.95,4.93,433.75,381.55
1303,2026-07-27,11:27,PPLPHARMA,GAINER,191.61,5.7,182.32,178.24
1304,2026-07-27,11:27,THYROCARE,GAINER,605.2,7.26,597.6,543
1305,2026-07-27,11:27,CONCOR,GAINER,505.1,5.77,484.2,474.4
1306,2026-07-27,11:27,CAPLIPOINT,GAINER,2623.7,6.35,2515.1,2451.4
1307,2026-07-27,11:27,ZENTEC,GAINER,1700.9,-3.83,1792,1746
1308,2026-07-27,11:27,REDINGTON,GAINER,272.65,5.25,263.65,255.7
1309,2026-07-27,11:27,TBOTEK,GAINER,1509.1,5.61,1444.3,1400.1
1310,2026-07-27,11:27,DALBHARAT,GAINER,1807.8,-0.17,1872.1,1780.8
1311,2026-07-27,11:27,ROSSARI,GAINER,513.15,4.77,497.75,487
1312,2026-07-27,11:27,MRPL,LOSER,164.66,-3,177.48,168.61
1313,2026-07-27,11:27,POLYMED,LOSER,1670,0.36,1676,1611.1
1314,2026-07-27,11:27,ROUTE,LOSER,540.1,-5,609.9,562
1315,2026-07-27,11:27,CHENNPETRO,LOSER,1173.6,-3.39,1281.9,1209
1316,2026-07-27,11:27,WABAG,LOSER,1958.2,-4.07,2067.2,2011
1317,2026-07-27,11:27,BANKINDIA,LOSER,139.59,-2.12,143.2,139.82
1318,2026-07-27,11:27,CARTRADE,GAINER,2957.2,11.32,2741.6,2635.6
1319,2026-07-27,11:27,WELCORP,LOSER,1600.9,0.25,1622.4,1566.2
1320,2026-07-27,11:27,PWL,LOSER,125.2,-2.23,132.6,124.81
1321,2026-07-27,11:27,MTARTECH,LOSER,5556,-4.29,5887,5700
1322,2026-07-27,11:27,BOROLTD,LOSER,231.75,-0.25,237.49,226.37
1323,2026-07-27,11:27,ECLERX,LOSER,1802.5,-3.17,1898.6,1811
1324,2026-07-27,11:27,BIRLACORPN,LOSER,924.3,-3.38,979,939
1325,2026-07-27,11:27,AEGISLOG,LOSER,1316.8,-2.43,1360,1298.4
1326,2026-07-27,11:27,HATSUN,LOSER,873.4,-1.52,891.75,871.7
1327,2026-07-27,11:27,THERMAX,LOSER,4429,-1.88,4573,4465.5
1328,2026-07-27,11:30,DBL,GAINER,440.9,4.91,433.75,381.55
1329,2026-07-27,11:30,GALLANTT,GAINER,547.25,5,549.9,513.1
1330,2026-07-27,11:30,ZENTEC,GAINER,1702.5,-3.74,1792,1746
1331,2026-07-27,11:30,LATENTVIEW,GAINER,316.2,6.81,297,289.3
1332,2026-07-27,11:30,TBOTEK,GAINER,1510.9,5.73,1444.3,1400.1
1333,2026-07-27,11:30,REDINGTON,GAINER,273,5.39,263.65,255.7
1334,2026-07-27,11:30,THYROCARE,GAINER,606.2,7.43,597.6,543
1335,2026-07-27,11:30,ROSSARI,GAINER,513.15,4.77,497.75,487
1336,2026-07-27,11:30,DALBHARAT,GAINER,1808.6,-0.12,1872.1,1780.8
1337,2026-07-27,11:30,CAPLIPOINT,GAINER,2623.9,6.36,2515.1,2451.4
1338,2026-07-27,11:30,ROUTE,LOSER,540.7,-4.9,609.9,562
1339,2026-07-27,11:30,MRPL,LOSER,164.69,-2.98,177.48,168.61
1340,2026-07-27,11:30,POLYMED,LOSER,1669.3,0.32,1676,1611.1
1341,2026-07-27,11:30,CONCOR,GAINER,504.8,5.71,484.2,474.4
1342,2026-07-27,11:30,CHENNPETRO,LOSER,1172.4,-3.49,1281.9,1209
1343,2026-07-27,11:30,CARTRADE,GAINER,2919.8,9.92,2741.6,2635.6
1344,2026-07-27,11:30,WABAG,LOSER,1960.8,-3.94,2067.2,2011
1345,2026-07-27,11:30,BANKINDIA,LOSER,139.52,-2.17,143.2,139.82
1346,2026-07-27,11:30,WELCORP,LOSER,1602.6,0.36,1622.4,1566.2
1347,2026-07-27,11:30,PWL,LOSER,125.25,-2.19,132.6,124.81
1348,2026-07-27,11:30,BIRLACORPN,LOSER,923.35,-3.48,979,939
1349,2026-07-27,11:30,BOROLTD,LOSER,231.75,-0.25,237.49,226.37
1350,2026-07-27,11:30,PPLPHARMA,GAINER,191.66,5.73,182.32,178.24
1351,2026-07-27,11:30,AEGISLOG,LOSER,1317.1,-2.41,1360,1298.4
1352,2026-07-27,11:30,MTARTECH,LOSER,5556,-4.29,5887,5700
1353,2026-07-27,11:30,ECLERX,LOSER,1804.2,-3.08,1898.6,1811
1354,2026-07-27,11:30,HATSUN,LOSER,872.8,-1.58,891.75,871.7
1355,2026-07-27,11:30,THERMAX,LOSER,4430,-1.86,4573,4465.5
1356,2026-07-27,11:30,PVRINOX,GAINER,1128,6.02,1070,1008.2
1357,2026-07-27,11:33,DBL,GAINER,441.15,4.97,433.75,381.55
1358,2026-07-27,11:33,TBOTEK,GAINER,1510.8,5.72,1444.3,1400.1
1359,2026-07-27,11:33,ZENTEC,GAINER,1700,-3.88,1792,1746
1360,2026-07-27,11:33,CONCOR,GAINER,504.9,5.73,484.2,474.4
1361,2026-07-27,11:33,THYROCARE,GAINER,609.25,7.98,597.6,543
1362,2026-07-27,11:33,CARTRADE,GAINER,2914.4,9.71,2741.6,2635.6
1363,2026-07-27,11:33,PVRINOX,GAINER,1122.85,5.54,1070,1008.2
1364,2026-07-27,11:33,REDINGTON,GAINER,273.3,5.5,263.65,255.7
1365,2026-07-27,11:33,BALAMINES,GAINER,2321,6.74,2332.7,2123.5
1366,2026-07-27,11:33,DALBHARAT,GAINER,1807,-0.21,1872.1,1780.8
1367,2026-07-27,11:33,CAPLIPOINT,GAINER,2621.9,6.27,2515.1,2451.4
1368,2026-07-27,11:33,MRPL,LOSER,164.71,-2.97,177.48,168.61
1369,2026-07-27,11:33,POLYMED,LOSER,1669.7,0.34,1676,1611.1
1370,2026-07-27,11:33,PPLPHARMA,GAINER,191.48,5.63,182.32,178.24
1371,2026-07-27,11:33,CHENNPETRO,LOSER,1173,-3.44,1281.9,1209
1372,2026-07-27,11:33,WABAG,LOSER,1962.7,-3.85,2067.2,2011
1373,2026-07-27,11:33,BANKINDIA,LOSER,139.51,-2.18,143.2,139.82
1374,2026-07-27,11:33,ROUTE,LOSER,542,-4.67,609.9,562
1375,2026-07-27,11:33,PWL,LOSER,125.25,-2.19,132.6,124.81
1376,2026-07-27,11:33,WELCORP,LOSER,1602.6,0.36,1622.4,1566.2
1377,2026-07-27,11:33,GALLANTT,GAINER,547.25,5,549.9,513.1
1378,2026-07-27,11:33,BOROLTD,LOSER,231.8,-0.23,237.49,226.37
1379,2026-07-27,11:33,ECLERX,LOSER,1800,-3.3,1898.6,1811
1380,2026-07-27,11:33,BIRLACORPN,LOSER,924.1,-3.4,979,939
1381,2026-07-27,11:33,MTARTECH,LOSER,5557,-4.27,5887,5700
1382,2026-07-27,11:33,HATSUN,LOSER,872.7,-1.6,891.75,871.7
1383,2026-07-27,11:33,THERMAX,LOSER,4436,-1.73,4573,4465.5
1384,2026-07-27,11:33,AEGISLOG,LOSER,1316.8,-2.43,1360,1298.4
1385,2026-07-27,11:33,LATENTVIEW,GAINER,315.45,6.55,297,289.3
1386,2026-07-27,11:36,ZENTEC,GAINER,1700.5,-3.86,1792,1746
1387,2026-07-27,11:36,CARTRADE,GAINER,2917.5,9.83,2741.6,2635.6
1388,2026-07-27,11:36,PVRINOX,GAINER,1121.6,5.42,1070,1008.2
1389,2026-07-27,11:36,TBOTEK,GAINER,1506,5.39,1444.3,1400.1
1390,2026-07-27,11:36,GALLANTT,GAINER,547.25,5,549.9,513.1
1391,2026-07-27,11:36,CONCOR,GAINER,505,5.75,484.2,474.4
1392,2026-07-27,11:36,DALBHARAT,GAINER,1806.5,-0.24,1872.1,1780.8
1393,2026-07-27,11:36,DBL,GAINER,442.3,5.25,433.75,381.55
1394,2026-07-27,11:36,BALAMINES,GAINER,2314.2,6.42,2332.7,2123.5
1395,2026-07-27,11:36,POLYMED,LOSER,1671.2,0.43,1676,1611.1
1396,2026-07-27,11:36,MRPL,LOSER,164.52,-3.08,177.48,168.61
1397,2026-07-27,11:36,ROUTE,LOSER,542.2,-4.63,609.9,562
1398,2026-07-27,11:36,CHENNPETRO,LOSER,1171,-3.61,1281.9,1209
1399,2026-07-27,11:36,THYROCARE,GAINER,609.9,8.09,597.6,543
1400,2026-07-27,11:36,WABAG,LOSER,1964,-3.78,2067.2,2011
1401,2026-07-27,11:36,BANKINDIA,LOSER,139.41,-2.25,143.2,139.82
1402,2026-07-27,11:36,WELCORP,LOSER,1602.2,0.33,1622.4,1566.2
1403,2026-07-27,11:36,CAPLIPOINT,GAINER,2627.7,6.51,2515.1,2451.4
1404,2026-07-27,11:36,PWL,LOSER,125.45,-2.03,132.6,124.81
1405,2026-07-27,11:36,BOROLTD,LOSER,231.77,-0.25,237.49,226.37
1406,2026-07-27,11:36,LATENTVIEW,GAINER,315.75,6.65,297,289.3
1407,2026-07-27,11:36,MTARTECH,LOSER,5550,-4.39,5887,5700
1408,2026-07-27,11:36,BIRLACORPN,LOSER,923,-3.51,979,939
1409,2026-07-27,11:36,ECLERX,LOSER,1800,-3.3,1898.6,1811
1410,2026-07-27,11:36,HATSUN,LOSER,872,-1.67,891.75,871.7
1411,2026-07-27,11:36,AEGISLOG,LOSER,1315,-2.56,1360,1298.4
1412,2026-07-27,11:36,FORCEMOT,LOSER,17307,-1.78,17880,17172
1413,2026-07-27,11:36,PPLPHARMA,GAINER,191.42,5.6,182.32,178.24
1414,2026-07-27,11:36,REDINGTON,GAINER,276.5,6.74,263.65,255.7
1415,2026-07-27,11:39,DBL,GAINER,443,5.41,433.75,381.55
1416,2026-07-27,11:39,LATENTVIEW,GAINER,315.8,6.67,297,289.3
1417,2026-07-27,11:39,TBOTEK,GAINER,1508.6,5.57,1444.3,1400.1
1418,2026-07-27,11:39,PPLPHARMA,GAINER,191.5,5.64,182.32,178.24
1419,2026-07-27,11:39,CAPLIPOINT,GAINER,2635.3,6.82,2515.1,2451.4
1420,2026-07-27,11:39,CONCOR,GAINER,505,5.75,484.2,474.4
1421,2026-07-27,11:39,PVRINOX,GAINER,1122.15,5.47,1070,1008.2
1422,2026-07-27,11:39,THYROCARE,GAINER,610.3,8.16,597.6,543
1423,2026-07-27,11:39,DALBHARAT,GAINER,1807.8,-0.17,1872.1,1780.8
1424,2026-07-27,11:39,LAURUSLABS,GAINER,1698.8,6.1,1610,1554.9
1425,2026-07-27,11:39,MRPL,LOSER,164.62,-3.02,177.48,168.61
1426,2026-07-27,11:39,POLYMED,LOSER,1670.1,0.37,1676,1611.1
1427,2026-07-27,11:39,ROUTE,LOSER,541.6,-4.74,609.9,562
1428,2026-07-27,11:39,WABAG,LOSER,1955,-4.22,2067.2,2011
1429,2026-07-27,11:39,GALLANTT,GAINER,547.25,5,549.9,513.1
1430,2026-07-27,11:39,CHENNPETRO,LOSER,1172.1,-3.51,1281.9,1209
1431,2026-07-27,11:39,BANKINDIA,LOSER,139.3,-2.33,143.2,139.82
1432,2026-07-27,11:39,WELCORP,LOSER,1603,0.38,1622.4,1566.2
1433,2026-07-27,11:39,REDINGTON,GAINER,277.75,7.22,263.65,255.7
1434,2026-07-27,11:39,PWL,LOSER,125.34,-2.12,132.6,124.81
1435,2026-07-27,11:39,ZENTEC,GAINER,1699.9,-3.89,1792,1746
1436,2026-07-27,11:39,CARTRADE,GAINER,2915.9,9.77,2741.6,2635.6
1437,2026-07-27,11:39,BIRLACORPN,LOSER,922.85,-3.53,979,939
1438,2026-07-27,11:39,BOROLTD,LOSER,231.88,-0.2,237.49,226.37
1439,2026-07-27,11:39,ECLERX,LOSER,1800.8,-3.26,1898.6,1811
1440,2026-07-27,11:39,MTARTECH,LOSER,5570,-4.05,5887,5700
1441,2026-07-27,11:39,HATSUN,LOSER,871.4,-1.74,891.75,871.7
1442,2026-07-27,11:39,AEGISLOG,LOSER,1315.9,-2.5,1360,1298.4
1443,2026-07-27,11:39,HFCL,LOSER,194.35,-1.27,204.78,196.66
1444,2026-07-27,11:42,CONCOR,GAINER,505.45,5.84,484.2,474.4
1445,2026-07-27,11:42,THYROCARE,GAINER,604.45,7.12,597.6,543
1446,2026-07-27,11:42,CARTRADE,GAINER,2919,9.89,2741.6,2635.6
1447,2026-07-27,11:42,TBOTEK,GAINER,1507.2,5.47,1444.3,1400.1
1448,2026-07-27,11:42,ZENTEC,GAINER,1696.8,-4.07,1792,1746
1449,2026-07-27,11:42,LAURUSLABS,GAINER,1698,6.05,1610,1554.9
1450,2026-07-27,11:42,PVRINOX,GAINER,1120,5.27,1070,1008.2
1451,2026-07-27,11:42,CAPLIPOINT,GAINER,2630,6.6,2515.1,2451.4
1452,2026-07-27,11:42,DALBHARAT,GAINER,1807.1,-0.2,1872.1,1780.8
1453,2026-07-27,11:42,POLYMED,LOSER,1670.4,0.38,1676,1611.1
1454,2026-07-27,11:42,DBL,GAINER,442.8,5.37,433.75,381.55
1455,2026-07-27,11:42,ROUTE,LOSER,541,-4.85,609.9,562
1456,2026-07-27,11:42,MRPL,LOSER,164.57,-3.05,177.48,168.61
1457,2026-07-27,11:42,BANKINDIA,LOSER,139.42,-2.24,143.2,139.82
1458,2026-07-27,11:42,CHENNPETRO,LOSER,1173.5,-3.4,1281.9,1209
1459,2026-07-27,11:42,PWL,LOSER,125.39,-2.08,132.6,124.81
1460,2026-07-27,11:42,WELCORP,LOSER,1608.5,0.73,1622.4,1566.2
1461,2026-07-27,11:42,WABAG,LOSER,1956.2,-4.16,2067.2,2011
1462,2026-07-27,11:42,HATSUN,LOSER,870.45,-1.85,891.75,871.7
1463,2026-07-27,11:42,ECLERX,LOSER,1800.3,-3.29,1898.6,1811
1464,2026-07-27,11:42,BOROLTD,LOSER,232.22,-0.05,237.49,226.37
1465,2026-07-27,11:42,BIRLACORPN,LOSER,926.25,-3.17,979,939
1466,2026-07-27,11:42,HFCL,LOSER,194.01,-1.44,204.78,196.66
1467,2026-07-27,11:42,AEGISLOG,LOSER,1316.4,-2.46,1360,1298.4
1468,2026-07-27,11:42,REDINGTON,GAINER,276.7,6.81,263.65,255.7
1469,2026-07-27,11:42,MTARTECH,LOSER,5575,-3.96,5887,5700
1470,2026-07-27,11:42,PPLPHARMA,GAINER,191.82,5.82,182.32,178.24
1471,2026-07-27,11:42,GALLANTT,GAINER,547.25,5,549.9,513.1
1472,2026-07-27,11:42,LATENTVIEW,GAINER,316.4,6.87,297,289.3
1473,2026-07-27,11:45,ZENTEC,GAINER,1700,-3.88,1792,1746
1474,2026-07-27,11:45,GALLANTT,GAINER,547.25,5,549.9,513.1
1475,2026-07-27,11:45,CAPLIPOINT,GAINER,2627.2,6.49,2515.1,2451.4
1476,2026-07-27,11:45,DBL,GAINER,442.7,5.34,433.75,381.55
1477,2026-07-27,11:45,THYROCARE,GAINER,605,7.22,597.6,543
1478,2026-07-27,11:45,LATENTVIEW,GAINER,316.5,6.91,297,289.3
1479,2026-07-27,11:45,PPLPHARMA,GAINER,190.46,5.07,182.32,178.24
1480,2026-07-27,11:45,REDINGTON,GAINER,277.4,7.08,263.65,255.7
1481,2026-07-27,11:45,CARTRADE,GAINER,2914,9.7,2741.6,2635.6
1482,2026-07-27,11:45,CONCOR,GAINER,506.45,6.05,484.2,474.4
1483,2026-07-27,11:45,TBOTEK,GAINER,1506.2,5.4,1444.3,1400.1
1484,2026-07-27,11:45,LAURUSLABS,GAINER,1698.7,6.09,1610,1554.9
1485,2026-07-27,11:45,PVRINOX,GAINER,1120,5.27,1070,1008.2
1486,2026-07-27,11:45,DALBHARAT,GAINER,1806.8,-0.22,1872.1,1780.8
1487,2026-07-27,11:45,POLYMED,LOSER,1670,0.36,1676,1611.1
1488,2026-07-27,11:45,ROUTE,LOSER,540.2,-4.99,609.9,562
1489,2026-07-27,11:45,CHENNPETRO,LOSER,1174.5,-3.32,1281.9,1209
1490,2026-07-27,11:45,WABAG,LOSER,1955,-4.22,2067.2,2011
1491,2026-07-27,11:45,MRPL,LOSER,164.6,-3.03,177.48,168.61
1492,2026-07-27,11:45,BANKINDIA,LOSER,139.3,-2.33,143.2,139.82
1493,2026-07-27,11:45,PWL,LOSER,125.3,-2.15,132.6,124.81
1494,2026-07-27,11:45,WELCORP,LOSER,1609.1,0.76,1622.4,1566.2
1495,2026-07-27,11:45,HATSUN,LOSER,870,-1.9,891.75,871.7
